s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX
,1137.03,1140.38,1135.87,1137.75,182994905.0,2019-10-17,1149.0855999999999,15.044522011248871,24.868690216107844,26.11578223155733
,1137.69,1138.99,1132.58,1133.71,113359956.0,2019-10-20,1146.845952,12.645267980465343,29.088028946627176,28.772550055253625
,1133.73,1135.84,1130.14,1132.4,164349536.0,2019-10-21,1144.78547584,10.741218503020242,31.15375290834833,32.762662712587854
,1132.45,1134.81,1130.21,1134.79,165296005.0,2019-10-22,1142.8898377727999,9.324825155089004,27.045655826991066,35.954752838455235
,1135.4,1142.82,1135.4,1142.6,163757847.0,2019-10-23,1121.09,29.530073790525634,21.002443225140794,32.13890846733106
,1142.41,1150.47,1141.39,1149.34,327632258.0,2019-10-24,1121.5246,42.66433902778151,15.961389129568085,34.82076199290846
,1149.74,1151.48,1143.07,1146.17,254312462.0,2019-10-31,1122.6824159999999,35.99815412780134,12.490432572361167,37.552797153186425
,1145.83,1146.88,1136.39,1139.29,175544472.0,2019-11-03,1124.4102710399998,26.883286619668922,25.451745608928544,30.589305699688225
,1139.57,1141.13,1135.96,1140.26,191854333.0,2019-11-04,1126.0344547775999,23.255650712549777,23.139608686998432,24.521467784990904
,1140.21,1141.86,1138.66,1139.45,284472501.0,2019-11-05,1127.561187490944,23.213758349349785,20.952152221381308,20.641315290066625
,1139.49,1141.08,1136.74,1138.02,206253847.0,2019-11-06,1128.9963162414872,20.007325111899934,24.168768243962262,18.397077194849203
,1138.27,1139.36,1131.33,1131.97,374150571.0,2019-11-07,1130.345337266998,15.163300737282489,34.62889820747058,22.536395566686206
,1132.47,1135.9,1129.89,1131.8,293149044.0,2019-11-10,1151.48,12.36297148139103,32.65859886973661,27.045073573484046
,1132.7,1147.74,1132.7,1145.57,549998241.0,2019-11-11,1151.0482,35.87568562630483,20.25635074961602,27.20127112797514
,1146.14,1147.06,1138.57,1139.96,379849435.0,2019-11-12,1150.625036,28.6356686874563,16.16844775943747,27.326229171568013
,1140.65,1140.65,1133.49,1135.16,275427886.0,2019-11-13,1150.21033528,23.61231949574474,25.77833206148289,22.738077482582074
,1135.15,1139.41,1133.67,1135.95,228357493.0,2019-11-14,1149.8039285744,20.082083829433987,21.92425972954409,19.067556131393324
,1135.73,1137.25,1129.15,1131.36,355159768.0,2019-11-17,1149.4056500029121,15.891205666224067,28.994215677105963,21.092470665076473
,1131.4,1133.43,1128.0,1131.12,356861857.0,2019-11-18,1148.5954240027957,13.525900076814072,27.830916186626336,23.791828244190167
,1131.13,1132.4,1127.91,1129.99,259330595.0,2019-11-19,1147.359698562628,11.722445686898256,24.387385942916044,26.048139587399312
,1130.01,1139.74,1127.63,1128.34,303724204.0,2019-11-20,1145.8037226776178,26.883557587113298,16.824482947303697,25.441360261079144
,1128.34,1128.69,1118.1,1120.6,297797071.0,2019-11-21,1143.986350409856,20.077510253820726,35.347766648156934,25.86330204914504
,1120.62,1121.94,1108.76,1110.08,280534415.0,2019-11-24,1140.8799883606732,14.404290935225447,45.38370987708962,31.053730727748324
,1110.11,1112.15,1102.46,1110.08,288858484.0,2019-11-25,1136.383189990179,11.434883232980686,49.430749006338175,37.32814718560701
,1110.08,1111.76,1107.57,1109.16,295869180.0,2019-11-26,1130.9554795917504,10.288498951408643,44.47515544821944,42.34768035189396
,1109.09,1117.46,1108.02,1117.46,212363736.0,2019-11-27,1126.3962028570704,21.317607029291025,34.682915081352505,38.65142408260518
,1117.64,1119.63,1112.79,1112.79,243391320.0,2019-11-28,1122.566410399939,23.047969716758796,28.916516207252528,33.17981512369791
,1112.79,1114.31,1109.97,1112.85,206314323.0,2019-12-01,1119.63,20.362808283726267,33.1176718908367,31.31376574426514
,1112.87,1113.73,1110.98,1111.99,232259331.0,2019-12-02,1119.63,18.64254143366051,30.319863636132865,29.820926240718926
,1112.06,1117.82,1111.19,1115.74,266801558.0,2019-12-03,1102.46,27.378005578972036,24.16706269922997,25.10261881833018
,1116.12,1128.0,1116.12,1124.47,308214465.0,2019-12-04,1102.7672,45.148751859814354,16.450647690347626,29.399752167895294
,1124.47,1134.93,1124.44,1131.92,358839860.0,2019-12-05,1103.776512,50.472746466239684,12.262904181530637,35.70102306227805
,1131.92,1135.37,1125.81,1135.37,287527825.0,2019-12-08,1105.6457212799999,40.16098954921359,9.506169138784996,40.904919147427236
,1135.36,1155.06,1132.88,1148.89,464220392.0,2019-12-09,1108.0236635775998,59.34624578984621,5.754508271606505,49.18818010000716
,1149.09,1158.11,1147.43,1151.36,500328915.0,2019-12-10,1112.7272972198398,53.43658536419994,4.649955321414826,56.148456115028054
,1155.05,1166.15,1153.14,1161.47,551377852.0,2019-12-11,1118.173221553459,53.66714698380189,3.49026174254416,62.47620367707683
,1162.25,1175.3,1159.91,1172.64,675173000.0,2019-12-12,1124.8899705359747,55.08461737520047,2.635361963639745,68.15465462081535
,1172.44,1181.7,1167.86,1167.86,686076111.0,2019-12-15,1132.9555752502188,53.1757203707359,2.0664042625248973,73.02747113486667
,1167.82,1170.56,1153.23,1154.11,407900555.0,2019-12-16,1141.7295717051793,39.745106637761054,22.86650647363241,63.813500724441425
,1154.86,1158.36,1150.66,1155.37,279244135.0,2019-12-17,1148.924248798247,34.85567725591768,24.159457448967554,54.67570793948321
,1155.32,1158.15,1150.14,1152.07,294709858.0,2019-12-18,1181.7,30.04889144876723,21.7230039788239,46.956939791723805
,1152.06,1154.28,1148.35,1149.64,419088133.0,2019-12-19,1181.0688,26.648102192125446,22.680748360174327,39.174084684857036
,1149.62,1151.3,1147.67,1150.81,374466465.0,2019-12-22,1179.760048,24.52431905848566,22.36610593185103,32.25980243149296
,1150.92,1168.79,1150.92,1168.58,595764544.0,2019-12-23,1177.83464512,48.56151956369479,14.976203660455717,36.37961386240823
,1169.32,1176.7,1164.85,1166.21,721642965.0,2019-12-24,1147.67,52.45334585124056,11.77190062749988,41.772056710666355
,1166.56,1173.14,1165.77,1168.03,538340829.0,2019-12-25,1148.2506,44.97268728479958,10.093045487884106,46.08601098927286
,1167.74,1170.45,1165.94,1167.41,588677887.0,2019-12-26,1148.819588,40.54917050778171,9.10029280303509,49.53717441215806
,1166.86,1167.24,1159.23,1162.43,422453909.0,2019-12-29,1149.37719624,33.155484639835805,22.398085526928917,43.50254161269413
,1161.82,1167.95,1159.25,1167.95,622363488.0,2019-12-30,1149.9236523152001,28.278686718760575,18.02789798821811,39.229390131696505
,1168.61,1171.48,1163.02,1166.03,442256156.0,2019-12-31,1150.4591792688962,30.856495932389986,14.571945023160678,38.55283183841293
,1166.52,1169.5,1163.99,1169.5,372988301.0,2020-01-01,1150.9839956835183,26.690899521770778,12.604746867633853,38.01158520378606
,1168.63,1169.27,1165.24,1166.21,532211211.0,2020-01-02,1151.498315769848,23.610520487637967,11.150041380846476,37.57858789608457
,1166.49,1187.33,1163.39,1182.31,712425827.0,2020-01-05,1152.002349454451,46.815527552208245,6.1578284923173054,45.41311507980736
,1183.35,1200.69,1183.35,1200.69,842582150.0,2020-01-06,1153.4154554762729,54.591259087460045,4.307129103161805,53.405366785903155
,1200.65,1218.14,1200.65,1216.92,1102736748.0,2020-01-07,1156.2519281476966,66.48923015153844,3.1728649722947866,60.90243322388394
,1217.82,1223.66,1207.26,1209.6,732169261.0,2020-01-08,1161.2029738958809,58.74566014137705,2.4245011889884105,67.13653229458745
,1209.87,1216.23,1206.49,1213.11,837035757.0,2020-01-09,1167.4486765062927,49.992049332044154,3.2412239354106704,71.27373860261848
,1213.19,1255.72,1213.19,1255.72,1335747967.0,2020-01-12,1173.0698088556635,69.15743672911864,1.785952620629256,76.01201749838762
,1260.01,1285.5,1259.34,1270.86,1665520000.0,2020-01-13,1182.9878317929838,77.8468951117986,1.2827855902466776,80.16116675167677
,1271.11,1274.86,1254.3,1263.38,1026443666.0,2020-01-14,1197.339535341966,62.621342985948026,5.8263484334658315,80.72408610107831
,1263.32,1287.2,1263.32,1284.23,893677000.0,2020-01-15,1209.6820003940907,60.20048227310135,4.5378055841214335,81.77548414430653
,1284.28,1313.19,1284.28,1310.23,1682330000.0,2020-01-16,1222.0848803310362,67.61838760154116,3.398453419514982,83.50621970638058
,1310.26,1349.1,1310.26,1343.65,2090877917.0,2020-01-19,1238.4838018714497,74.95900399189227,2.391175122983351,85.5684304071773
,1342.7,1359.32,1308.62,1317.11,1953780000.0,2020-01-20,1260.6070414971598,57.10451226247722,1.6121190753306935,87.3565075648106
,1318.65,1331.28,1309.14,1320.47,1519976760.0,2020-01-21,1280.3496331977278,48.482274815837236,1.3687044499527874,88.78696929091724
,1324.32,1325.69,1310.64,1313.42,1581381364.0,2020-01-22,1296.1437065581822,42.969404418942595,1.2130704523133475,89.93133867180256
,1314.16,1320.76,1295.8,1297.47,1384209412.0,2020-01-23,1359.32,34.77251630268656,12.323385745626835,81.4784399061605
,1298.67,1299.46,1275.52,1276.68,965018662.0,2020-01-26,1358.0495999999998,28.30009056170547,25.797489795880324,66.10796918946515
,1276.68,1300.62,1274.03,1300.62,917359865.0,2020-01-27,1354.748416,22.488493193111776,21.650552660818605,53.26605756539531
,1300.65,1316.44,1300.65,1306.15,1400467805.0,2020-01-28,1349.90531104,32.75793606396948,18.782086766758418,48.03614566671949
,1306.16,1311.74,1302.14,1305.88,1293711383.0,2020-01-29,1345.3527923776,29.766477980717397,17.066904675644924,43.85221614777884
,1306.29,1331.83,1306.29,1325.38,1966219749.0,2020-01-30,1341.073424834944,41.002847221253035,13.042487723993219,45.428774939983754
,1325.62,1349.68,1331.87,1346.64,2077987799.0,2020-02-02,1274.03,48.02289423299237,10.221293478093239,49.323405545965976
,1348.12,1355.27,1339.6,1349.13,1611719203.0,2020-02-03,1275.543,46.1893207007,8.703718595808887,53.11641312928981
,1351.01,1353.27,1334.09,1337.04,1570166163.0,2020-02-04,1278.73208,37.63916743853597,12.410404842485399,52.5746402731436
,1338.5,1342.62,1335.72,1342.36,1082483909.0,2020-02-05,1281.7935968,34.746774324905815,11.456723559221517,52.14122198822663
,1341.03,1346.6,1331.02,1333.69,1049345436.0,2020-02-06,1284.7326529279999,28.553679068939726,14.791530520705223,48.062998125040664
,1332.91,1333.85,1316.1,1319.99,950402584.0,2020-02-09,1287.55414681088,22.773259333010316,28.81352955469398,40.792188075201594
,1320.77,1329.84,1315.37,1324.26,932086055.0,2020-02-10,1290.2627809384448,18.87876505782913,24.748818814755644,35.3247331990038
,1324.31,1342.91,1323.69,1341.38,1532250440.0,2020-02-11,1292.863069700907,29.742145297497263,19.275739011301273,32.53023047320825
,1341.07,1353.29,1340.87,1345.97,1509784311.0,2020-02-12,1295.3593469128707,37.90090803305539,16.35435327318239,33.966844404939295
,1346.45,1354.88,1342.9,1344.59,1773805746.0,2020-02-13,1297.7557730363558,34.095699339341664,13.827565203957898,35.63205376503563
,1344.73,1363.97,1344.73,1363.97,1978108701.0,2020-02-16,1300.0563421149016,37.144724941852964,10.535909275729917,39.66691051727938
,1364.34,1403.21,1364.34,1398.24,2687533442.0,2020-02-17,1303.8911615880074,60.77663435484935,6.574687988299953,47.82881636983276
,1399.47,1416.87,1387.68,1400.01,2125977034.0,2020-02-18,1311.8366686609668,57.15530979542163,4.871580452914529,55.12146051664113
,1399.29,1406.25,1389.12,1405.25,1628841389.0,2020-02-19,1322.3400017948702,48.028849169973824,4.093694945052456,60.955575834087824
,1405.51,1434.57,1405.51,1434.57,2785004908.0,2020-02-20,1331.7930016153832,60.39433711802514,3.051273111091437,66.84075114658154
,1435.87,1509.92,1435.87,1504.14,3608526354.0,2020-02-23,1344.1262414215373,78.21479767777501,1.6783610531549653,72.63229815301607
,1507.98,1536.83,1499.04,1502.18,3410516278.0,2020-02-24,1367.3373676225222,76.67348841377792,1.3090969462817188,77.43435683698917
,1504.8,1544.07,1480.24,1545.19,2992160524.0,2020-02-25,1394.4561888029186,52.35380492615792,10.235996549382808,75.40584685878162
,1548.32,1596.13,1548.32,1596.13,4154883092.0,2020-02-26,1421.3866748183932,64.33456653610355,7.775661941560832,76.01146860905354
,1598.81,1635.51,1558.65,1632.17,4460536251.0,2020-02-27,1456.3353398547147,60.248793319094915,5.350234392945677,77.54678848942514
,1639.87,1667.74,1591.36,1591.36,4847437505.0,2020-03-01,1492.1702718837716,55.20753981952603,3.856102857860989,79.42594075600438
,1593.08,1593.5,1495.3,1495.3,2154428215.0,2020-03-02,1667.74,38.105564653900224,32.96411014070754,64.98762977936539
,1491.23,1540.59,1439.53,1509.67,3851622996.0,2020-03-03,1667.74,27.24750117742368,39.2958953749707,55.61131789484212
,1511.41,1513.43,1439.38,1441.2,2908472603.0,2020-03-04,1658.6116,21.608065532327974,31.20471979656282,48.12327061576086
,1442.92,1464.62,1408.82,1435.7,2457093463.0,2020-03-05,1645.457704,18.0827866976699,35.04882587912931,44.88503631261163
,1435.86,1436.66,1349.31,1349.31,1076696300.0,2020-03-10,1626.52668768,13.706980312799704,43.053622129299015,46.24852599827999
,1349.86,1423.09,1349.86,1423.09,2221081690.0,2020-03-11,1598.805018912,10.91761053867115,34.292212286018255,47.33931774681467
,1424.6,1430.77,1371.56,1377.18,2206662182.0,2020-03-12,1573.8555170207999,11.265690089031004,28.478563364748506,46.533271582314775
,1362.25,1362.25,1310.71,1313.04,2101417292.0,2020-03-15,1551.40096531872,9.100648394228156,40.59868997749793,49.90205424961215
,1312.69,1334.12,1291.67,1316.39,1615341877.0,2020-03-16,1522.5180494804736,7.890170454877814,41.16452521580417,53.48786955031411
,1316.74,1321.26,1266.44,1272.06,1465184656.0,2020-03-17,1490.1993225532074,6.4955082502230574,42.02336826977813,57.43525964922179
,1272.1,1286.46,1234.16,1255.8,1184416878.0,2020-03-18,1454.3978309446943,5.364674647348288,45.45259405726685,61.72548990387935
,1249.26,1278.93,1223.04,1269.3,1903142008.0,2020-03-19,1414.7550213746495,4.352478585631289,40.630669506721546,65.5100726856011
,1269.08,1275.42,1246.2,1251.45,194642984.0,2020-03-22,1376.4120170997196,3.8747109960528032,36.17067811301986,68.5377389109785
,1250.95,1250.95,1226.15,1226.15,104372646.0,2020-05-12,1345.7376136797757,3.4632622495053993,40.74509061518031,71.69660932798072
,1225.68,1225.68,1201.57,1201.57,3613523.0,2020-05-13,1321.1980909438205,3.0676630097199027,47.51362138686555,74.93136012873467
,1197.09,1200.64,1149.73,1188.7,347771833.0,2020-06-29,1297.2724727550565,2.3576798741441487,59.66112375094429,78.42446549414373
,1187.25,1260.75,1185.72,1260.75,227212194.0,2020-06-30,1267.763978204045,25.3066825014144,42.05287850517333,67.71175325680284
,1261.54,1336.52,1261.54,1336.52,407352247.0,2020-07-01,1149.73,45.58104477819617,30.63826576406007,58.09039819247314
,1351.89,1362.35,1256.11,1256.11,476654971.0,2020-07-02,1153.4658,38.724779940489114,20.76134258204337,52.511857389827654
,1256.18,1280.93,1246.8,1265.45,1033390231.0,2020-07-05,1161.821168,34.286281037103905,21.508265320789018,46.58986752634845
,1266.08,1298.73,1259.94,1298.73,927841329.0,2020-07-06,1169.8423212799999,35.91089516522402,18.496445781190936,43.673401274000504
,1299.72,1345.96,1299.72,1336.66,1199041859.0,2020-07-07,1177.5426284287998,47.17018139612385,15.24695777786117,45.16771390183737
,1338.54,1343.59,1319.1,1326.53,1078462141.0,2020-07-08,1184.934923291648,42.348031221490515,13.688279860265077,46.36316400410686
,1327.13,1333.25,1312.01,1331.27,908086197.0,2020-07-09,1192.031526359982,38.122946823617355,15.65297402987813,45.447421215436215
,1331.31,1351.82,1331.31,1340.29,1111090272.0,2020-07-12,1198.844265305583,43.7478479019793,13.967617374535113,46.677607925278934
,1342.59,1352.69,1334.17,1342.4,1088716118.0,2020-07-13,1205.3844946933596,39.5237039039262,12.456711123779272,47.75639056065704
,1344.42,1349.24,1340.66,1347.44,994545109.0,2020-07-14,1211.6631149056252,37.19377955720448,11.722387372191568,48.61941666895952
,1347.88,1367.82,1347.88,1362.34,1160491522.0,2020-07-15,1217.6905903094002,45.23361582259964,9.976249987602882,51.667658504318595
,1364.24,1395.82,1362.62,1394.77,1041770867.0,2020-07-16,1226.6983548908363,54.2278237626496,7.639473998115319,56.39486210328552
,1408.51,1479.03,1408.51,1479.03,62566293.0,2020-07-19,1240.2280864995694,73.11819055906525,4.3983933288875985,62.84623686343541
,1539.37,1556.19,1460.15,1464.94,2802233715.0,2020-07-20,1264.1082778496125,75.83948830667883,2.74135543186586,68.8815575755671
,1472.19,1479.3,1444.5,1449.94,1872220447.0,2020-07-21,1299.158084507659,64.78475426704433,8.896993111238304,70.27528834212701
,1452.78,1461.29,1429.65,1432.44,1532511716.0,2020-07-22,1330.0019143667398,55.57769971655553,14.302758697849475,68.03324448478381
,1434.08,1440.32,1417.32,1442.61,1327135218.0,2020-07-23,1357.144484642731,49.22141465136187,18.798082205486438,63.37206970972578
,1445.6,1464.88,1444.77,1465.1,1942679380.0,2020-07-26,1381.0299464856032,56.6459488075275,16.5124021014018,61.66934832440637
,1467.89,1475.2,1456.47,1462.48,1793915286.0,2020-07-27,1402.0491529073308,56.470590578937255,14.640873513234911,61.10002818742798
,1463.81,1466.04,1449.86,1454.89,1259751557.0,2020-07-28,1420.546054558451,50.312919567086055,17.499088093415494,58.557904861863264
,1452.07,1452.07,1431.46,1431.52,1687093091.0,2020-07-29,1556.19,42.01925790014124,27.55981685514336,51.002585264294154
,1433.14,1444.06,1421.07,1439.06,1320266678.0,2020-07-30,1553.6954,34.95247939517421,30.525451669659365,42.154288006264025
,1441.26,1441.26,1396.02,1396.28,1841242332.0,2020-08-02,1548.390384,24.724426490648536,37.79604292576622,37.90497816277189
,1395.08,1411.13,1384.86,1403.86,1290252213.0,2020-08-03,1539.24816096,20.392896037044245,38.616972500208746,36.500602446481054
,1403.88,1403.88,1374.13,1382.66,1189526408.0,2020-08-05,1526.8971080832,16.340458763380607,38.110291932263,37.19663734191643
,1387.44,1388.68,1365.66,1381.37,920997056.0,2020-08-06,1511.62039727488,13.706075909452675,37.89809628115455,39.13330384640234
,1383.98,1392.68,1363.22,1392.68,977895525.0,2020-08-09,1494.1051496018943,13.679762366794817,30.12805711467028,38.815939336359186
,1394.78,1430.41,1394.34,1430.41,1555518923.0,2020-08-10,1475.781228657629,35.01076664158205,22.68296969687511,35.32628191696356
,1433.35,1441.31,1421.17,1423.81,1271738914.0,2020-08-11,1460.022656645561,37.71576939359178,19.472281136331265,34.64120044361252
,1426.55,1427.15,1413.55,1425.32,951960208.0,2020-08-12,1446.4702847151825,33.690498107832035,23.373894985767087,31.328736345057216
,1431.89,1431.89,1407.43,1408.79,1048911791.0,2020-08-13,1441.31,27.171106541582766,23.6925154367474,26.430800084989407
,1407.85,1407.85,1381.89,1391.46,1259320850.0,2020-08-16,1431.89,21.461921941944492,38.663905581140256,26.8666348738314
,1391.79,1402.21,1385.7,1402.21,1074932597.0,2020-08-17,1431.89,18.48249840739792,33.29643893311373,27.215302704905003
,1403.98,1414.29,1400.81,1407.89,1239017426.0,2020-08-18,1422.2762,27.309933882280273,29.164357447240757,22.428974110905024
,1409.44,1409.44,1388.17,1391.29,976235059.0,2020-08-19,1414.29,21.939737902575242,35.115057259417966,22.561658531155654
,1392.89,1403.75,1392.89,1397.57,393129068.0,2020-08-20,1414.29,19.178272886319007,30.695268718811242,22.66780606735616
,1399.48,1410.34,1394.09,1410.34,1108053597.0,2020-08-23,1363.22,22.817558706439282,25.469263558853388,19.232558939597745
,1413.09,1431.6,1413.09,1431.6,2139202075.0,2020-08-24,1364.1624,39.62723556259519,19.922275370695214,22.004056227848178
,1435.21,1440.94,1428.74,1440.94,1855180510.0,2020-08-25,1366.859904,44.617073853877066,17.230465144886455,26.459412633359413
,1445.47,1468.03,1445.47,1462.03,2656163730.0,2020-08-26,1371.30470976,59.722353585483305,12.530984383749002,34.23028140042841
,1467.07,1472.73,1454.96,1458.04,1981761050.0,2020-08-27,1379.0427329791999,53.64121667843802,10.240779547618867,40.97191482785895
,1459.16,1462.67,1444.92,1462.67,1614554300.0,2020-08-30,1388.41145968128,43.674763268839165,18.847445663996236,40.71945139091857
,1466.57,1489.01,1466.57,1484.99,3462586125.0,2020-08-31,1396.843313713152,58.111381815526066,14.0166912913299,44.802337352513504
,1509.4,1519.78,1499.72,1510.57,4181036115.0,2020-09-02,1407.9033160675738,67.13081068561245,9.848947931046451,50.724187983270696
,1524.19,1524.67,1497.47,1510.42,2634886231.0,2020-09-03,1423.5660518181135,56.06353596210851,7.631355884459941,55.78690586667436
,1538.42,1538.42,1494.97,1499.97,2782377887.0,2020-09-06,1439.7426835272154,48.49023649430068,5.264469852703658,60.71212269417701
,1503.37,1503.37,1483.65,1487.81,2164930214.0,2020-09-07,1457.5046004923165,41.23475553810968,13.065933901428917,58.94482301192211
,1491.33,1500.15,1477.25,1495.15,1798363063.0,2020-09-08,1472.0693724036996,33.87685971267368,15.721405834778732,54.47686194766544
,1501.86,1511.93,1495.11,1508.2,2563415186.0,2020-09-09,1483.65,38.96683553352281,13.508347083487507,53.284548101384644
,1514.13,1532.48,1512.53,1520.69,2170068283.0,2020-09-10,1477.25,48.21753427826445,10.772203831978235,55.32317897539053
,1528.15,1537.25,1522.28,1537.25,3386859972.0,2020-09-13,1488.2606,45.35880388586319,9.18591986136488,57.52211169415483
,1545.68,1553.56,1538.43,1540.51,3134135908.0,2020-09-14,1497.2892920000002,53.74456986848072,7.77615983101015,60.96172862859373
,1544.71,1548.35,1531.05,1536.03,1800197903.0,2020-09-15,1508.5434336,44.6575828316948,13.674049599521137,59.39261833819703
,1537.35,1543.98,1530.67,1541.4,1845634030.0,2020-09-16,1517.54674688,38.41173738538619,12.160888096978217,57.89554077426531
,1555.86,1577.99,1547.13,1572.18,3315664319.0,2020-09-17,1524.749397504,56.11457877508158,8.213445841161123,61.2092054722026
,1595.47,1605.12,1574.08,1575.18,2742795692.0,2020-09-20,1530.67,63.13697902592684,6.015957974918003,65.48756540705776
,1587.82,1587.99,1561.49,1569.06,2637376216.0,2020-09-21,1545.56,49.751362988382105,14.812953748213012,63.212875521532666
,1576.55,1577.19,1541.75,1546.15,2810425268.0,2020-09-22,1605.12,36.732724681867,25.511971742022137,54.17566877292701
,1543.37,1555.52,1535.03,1555.52,1727821707.0,2020-09-23,1603.8526,30.890890061521354,26.670473554330194,44.80694103865657
,1565.31,1565.31,1554.38,1561.27,2233489024.0,2020-09-24,1601.099696,36.516835895762476,24.113402338653724,39.937053678787024
,1569.06,1575.43,1562.11,1565.55,3138243371.0,2020-09-27,1598.45690816,41.21423940007403,20.87266970966487,38.502254429761976
,1566.44,1569.31,1557.42,1560.83,1690154525.0,2020-09-28,1595.9198318336,36.119159908536666,23.168649220771112,35.170496156322976
,1564.92,1564.92,1552.77,1553.62,1829872968.0,2020-09-29,1593.484238560256,31.193423648928707,25.228308880445677,30.25087108282284
,1561.58,1563.4,1542.57,1550.43,1953636694.0,2020-09-30,1591.1460690178458,24.138820796788373,30.597162569715515,26.56051261294288
,1553.95,1572.94,1553.95,1571.04,2807708137.0,2020-10-01,1588.901426257132,28.407669706178023,23.4371906772448,23.165853398012437
,1577.77,1588.05,1577.77,1585.75,3178853719.0,2020-10-04,1535.03,39.34566248985673,19.19446456543124,25.417258799153256
,1587.31,1594.89,1580.65,1582.12,2578607088.0,2020-10-05,1536.0904,40.729347734087305,16.137494183397795,28.982732395991
,1588.01,1588.01,1581.75,1586.29,2510585332.0,2020-10-06,1538.442384,37.451708007683834,14.838850945469328,31.8351112734612
,1593.04,1602.14,1587.59,1600.97,3358506296.0,2020-10-07,1540.70028864,47.94574295866892,11.82666929234939,37.55362222918551
,1607.52,1614.04,1586.96,1589.63,2862712521.0,2020-10-08,1544.3866713216,46.73550858646718,8.250083556890827,44.041264820748836
,1594.01,1594.36,1574.62,1576.27,2395432599.0,2020-10-11,1549.958937615872,36.63923544728684,19.9724303639588,41.12112867651334
,1580.14,1580.8,1566.7,1578.01,1949060194.0,2020-10-12,1555.0854226066022,30.71483641809402,25.82544842788266,34.626426590951986
,1583.29,1584.28,1567.23,1568.59,1819638977.0,2020-10-13,1559.801788798074,28.69103243406536,20.753221226532006,30.91195370084323
,1572.35,1573.08,1560.45,1561.17,1496387992.0,2020-10-14,1614.04,24.276145897302367,25.820154354150286,25.345979122785536
,1564.69,1579.55,1560.69,1562.46,1425890738.0,2020-10-15,1612.9682,26.514023673988703,20.0587785456393,23.048892692852252
,1565.9,1567.89,1554.14,1556.8,1252748181.0,2020-10-18,1611.917836,22.033559097400325,24.718968738803316,19.5878903876488
,1556.85,1570.38,1555.46,1570.38,954656107.0,2020-10-19,1609.60672256,21.036982787525915,20.109724969141247,16.121020456135618
,1576.62,1583.6,1573.06,1583.6,1271829990.0,2020-10-20,1607.3880536576,34.55333486425136,16.6674790615711,19.880639710075325
,1591.04,1597.71,1588.78,1597.71,1633246148.0,2020-10-21,1605.2581315112961,46.72077531178622,13.568764123666256,26.90211151705597
,1609.11,1609.52,1596.22,1606.25,1994543919.0,2020-10-22,1554.14,54.28145712873893,11.130590849313755,34.71524227099694
,1612.5,1647.45,1612.37,1647.45,2725994069.0,2020-10-28,1555.2476000000001,69.78346737411938,6.563650683856021,44.33334721678742
,1661.64,1663.41,1640.48,1645.67,3037694845.0,2020-10-29,1558.9356960000002,69.7434238954495,5.1061271396564845,52.73793614757217
,1654.15,1654.15,1634.63,1640.95,2930939007.0,2020-11-01,1565.2041542400002,56.41322030555931,9.858269133740553,56.2401164925318
,1644.01,1646.9,1635.64,1637.63,2453954688.0,2020-11-02,1571.0965049856002,49.5802322008366,8.664197330018936,59.0418607684995
,1636.2,1644.61,1635.15,1643.03,2237964572.0,2020-11-03,1576.6353146864642,43.98523985965747,8.270981878329588,60.902390343056695
,1645.53,1645.7,1638.69,1640.64,1757423745.0,2020-11-04,1581.8417958052764,41.29419809119459,7.488257917126802,62.58178852516185
,1644.94,1645.08,1634.38,1636.17,2842469177.0,2020-11-05,1586.7358880569598,34.97841189282397,12.503683877251525,59.532042455977546
,1643.29,1648.58,1637.8,1648.58,3526777261.0,2020-11-08,1591.3363347735421,33.7487358298169,10.234357405181118,58.3180963157133
,1648.75,1661.32,1648.75,1652.8,3699879726.0,2020-11-09,1595.6607546871296,46.26381226054766,8.301054444859615,60.569202812150294
,1660.37,1678.79,1659.18,1678.79,4096190256.0,2020-11-10,1599.7257094059019,53.07616265605826,5.602345327741323,64.63635217585261
,1681.82,1707.67,1681.82,1707.67,4099604742.0,2020-11-11,1606.0508526534297,67.67370325121806,3.859511237886854,69.55091716471455
,1713.71,1722.32,1702.7,1718.49,4256475891.0,2020-11-12,1616.2127673880868,69.13546751451705,3.0529788767511516,73.94906198684797
,1714.86,1741.81,1708.87,1741.81,4791041649.0,2020-11-18,1628.9456353015164,66.09686144891862,2.122253804317248,77.91487472683805
,1750.42,1779.21,1750.42,1778.12,6116730071.0,2020-11-19,1644.7466463593041,76.33567698929083,1.4813289176871156,81.57045752322787
,1791.21,1811.63,1761.75,1782.81,6878787665.0,2020-11-22,1666.2607829418155,72.53832726073081,0.9852725313189953,84.7203353921681
,1789.35,1792.41,1772.11,1780.43,4762704611.0,2020-11-23,1692.4272420122886,61.979675873391635,0.8418566355770719,87.24023768732027
,1790.19,1813.86,1786.71,1810.11,5442950189.0,2020-11-24,1713.8837384500766,62.483260259957085,0.6477643380161711,89.3817647894942
,1820.87,1874.81,1820.87,1874.81,5131886488.0,2020-11-25,1733.8789907600612,73.84097184319245,0.4158303956278637,91.28141597769877
,1894.78,1926.91,1879.0,1893.24,7613030091.0,2020-11-26,1762.065192608049,80.77114581661864,0.30566663236168934,92.8743293042576
,1912.11,1971.42,1912.11,1968.27,9227348348.0,2020-11-29,1795.0341540864392,72.85765414039888,0.20419641343347633,94.18766971692058
